date,product_id,product_name,customer_id,customer_name,region,quantity_sold,unit_price,discount_pct,net_price,revenue,cogs,gross_margin,margin_pct,returns_qty,is_festive,quarter,month,year
2022-08-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,715,142.0,0.115,125.67,89854.05,92235.0,-2380.95,-2.65,3,0,Q3,8,2022
2022-08-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,398,138.0,0.115,122.13,48607.74,47362.0,1245.74,2.56,1,0,Q3,8,2022
2022-08-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,604,132.0,0.03,128.04,77336.16,67648.0,9688.16,12.53,3,0,Q3,8,2022
2022-08-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,205,168.0,0.03,162.96,33406.8,29725.0,3681.8,11.02,1,0,Q3,8,2022
2022-08-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,261,142.0,0.03,137.74,35950.14,33669.0,2281.14,6.35,2,0,Q3,8,2022
2022-08-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,171,138.0,0.03,133.86,22890.06,20349.0,2541.06,11.1,1,0,Q3,8,2022
2022-08-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,734,132.0,0.03,128.04,93981.36,82208.0,11773.36,12.53,3,0,Q3,8,2022
2022-08-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,222,168.0,0.03,162.96,36177.12,32190.0,3987.12,11.02,1,0,Q3,8,2022
2022-08-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,287,142.0,0.03,137.74,39531.38,37023.0,2508.38,6.35,1,0,Q3,8,2022
2022-08-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,143,138.0,0.03,133.86,19141.98,17017.0,2124.98,11.1,0,0,Q3,8,2022
2022-08-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,50,4850.0,0.05,4607.5,230375.0,206000.0,24375.0,10.58,0,0,Q3,8,2022
2022-08-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,44,4850.0,0.05,4607.5,202730.0,181280.0,21450.0,10.58,0,0,Q3,8,2022
2022-08-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,17,4850.0,0.04,4656.0,79152.0,70040.0,9112.0,11.51,0,0,Q3,8,2022
2022-08-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,131,640.0,0.17,531.2,69587.2,69430.0,157.2,0.23,0,0,Q3,8,2022
2022-09-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1449,132.0,0.05,125.4,181704.6,162288.0,19416.6,10.69,8,0,Q3,9,2022
2022-09-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,378,168.0,0.05,159.6,60328.8,54810.0,5518.8,9.15,1,0,Q3,9,2022
2022-09-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,550,142.0,0.05,134.9,74195.0,70950.0,3245.0,4.37,3,0,Q3,9,2022
2022-09-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,270,138.0,0.05,131.1,35397.0,32130.0,3267.0,9.23,2,0,Q3,9,2022
2022-09-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1565,132.0,0.115,116.82,182823.3,175280.0,7543.3,4.13,4,0,Q3,9,2022
2022-09-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,564,168.0,0.115,148.68,83855.52,81780.0,2075.52,2.48,3,0,Q3,9,2022
2022-09-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,739,142.0,0.115,125.67,92870.13,95331.0,-2460.87,-2.65,5,0,Q3,9,2022
2022-09-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,388,138.0,0.115,122.13,47386.44,46172.0,1214.44,2.56,2,0,Q3,9,2022
2022-09-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,739,132.0,0.03,128.04,94621.56,82768.0,11853.56,12.53,3,0,Q3,9,2022
2022-09-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,208,168.0,0.03,162.96,33895.68,30160.0,3735.68,11.02,1,0,Q3,9,2022
2022-09-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,301,142.0,0.03,137.74,41459.74,38829.0,2630.74,6.35,2,0,Q3,9,2022
2022-09-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,178,138.0,0.03,133.86,23827.08,21182.0,2645.08,11.1,1,0,Q3,9,2022
2022-09-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,693,132.0,0.03,128.04,88731.72,77616.0,11115.72,12.53,2,0,Q3,9,2022
2022-09-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,210,168.0,0.03,162.96,34221.6,30450.0,3771.6,11.02,1,0,Q3,9,2022
2022-09-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,268,142.0,0.03,137.74,36914.32,34572.0,2342.32,6.35,1,0,Q3,9,2022
2022-09-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,170,138.0,0.03,133.86,22756.2,20230.0,2526.2,11.1,1,0,Q3,9,2022
2022-09-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,55,4850.0,0.05,4607.5,253412.5,226600.0,26812.5,10.58,0,0,Q3,9,2022
2022-09-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,45,4850.0,0.05,4607.5,207337.5,185400.0,21937.5,10.58,0,0,Q3,9,2022
2022-09-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,23,4850.0,0.04,4656.0,107088.0,94760.0,12328.0,11.51,0,0,Q3,9,2022
2022-09-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,144,640.0,0.17,531.2,76492.8,76320.0,172.8,0.23,0,0,Q3,9,2022
2022-10-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1532,132.0,0.06,124.08,190090.56,171584.0,18506.56,9.74,6,1,Q4,10,2022
2022-10-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,500,168.0,0.06,157.92,78960.0,72500.0,6460.0,8.18,3,1,Q4,10,2022
2022-10-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,613,142.0,0.05,134.9,82693.7,79077.0,3616.7,4.37,4,1,Q4,10,2022
2022-10-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,349,138.0,0.06,129.72,45272.28,41531.0,3741.28,8.26,1,1,Q4,10,2022
2022-10-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,2097,132.0,0.125,115.5,242203.5,234864.0,7339.5,3.03,5,1,Q4,10,2022
2022-10-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,681,168.0,0.125,147.0,100107.0,98745.0,1362.0,1.36,5,1,Q4,10,2022
2022-10-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,947,142.0,0.115,125.67,119009.49,122163.0,-3153.51,-2.65,3,1,Q4,10,2022
2022-10-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,472,138.0,0.125,120.75,56994.0,56168.0,826.0,1.45,3,1,Q4,10,2022
2022-10-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,803,132.0,0.04,126.72,101756.16,89936.0,11820.16,11.62,6,1,Q4,10,2022
2022-10-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,267,168.0,0.04,161.28,43061.76,38715.0,4346.76,10.09,1,1,Q4,10,2022
2022-10-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,338,142.0,0.03,137.74,46556.12,43602.0,2954.12,6.35,1,1,Q4,10,2022
2022-10-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,231,138.0,0.04,132.48,30602.88,27489.0,3113.88,10.18,1,1,Q4,10,2022
2022-10-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,867,132.0,0.04,126.72,109866.24,97104.0,12762.24,11.62,5,1,Q4,10,2022
2022-10-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,274,168.0,0.04,161.28,44190.72,39730.0,4460.72,10.09,2,1,Q4,10,2022
2022-10-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,330,142.0,0.03,137.74,45454.2,42570.0,2884.2,6.35,1,1,Q4,10,2022
2022-10-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,177,138.0,0.04,132.48,23448.96,21063.0,2385.96,10.18,1,1,Q4,10,2022
2022-10-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,66,4850.0,0.05,4607.5,304095.0,271920.0,32175.0,10.58,0,1,Q4,10,2022
2022-10-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,51,4850.0,0.05,4607.5,234982.5,210120.0,24862.5,10.58,0,1,Q4,10,2022
2022-10-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,29,4850.0,0.04,4656.0,135024.0,119480.0,15544.0,11.51,0,1,Q4,10,2022
2022-10-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,170,640.0,0.17,531.2,90304.0,90100.0,204.0,0.23,0,1,Q4,10,2022
2022-11-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1560,132.0,0.06,124.08,193564.8,174720.0,18844.8,9.74,4,1,Q4,11,2022
2022-11-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,478,168.0,0.06,157.92,75485.76,69310.0,6175.76,8.18,3,1,Q4,11,2022
2022-11-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,571,142.0,0.05,134.9,77027.9,73659.0,3368.9,4.37,1,1,Q4,11,2022
2022-11-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,360,138.0,0.06,129.72,46699.2,42840.0,3859.2,8.26,3,1,Q4,11,2022
2022-11-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1781,132.0,0.125,115.5,205705.5,199472.0,6233.5,3.03,11,1,Q4,11,2022
2022-11-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,581,168.0,0.125,147.0,85407.0,84245.0,1162.0,1.36,4,1,Q4,11,2022
2022-11-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,824,142.0,0.115,125.67,103552.08,106296.0,-2743.92,-2.65,5,1,Q4,11,2022
2022-11-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,464,138.0,0.125,120.75,56028.0,55216.0,812.0,1.45,2,1,Q4,11,2022
2022-11-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,832,132.0,0.04,126.72,105431.04,93184.0,12247.04,11.62,2,1,Q4,11,2022
2022-11-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,266,168.0,0.04,161.28,42900.48,38570.0,4330.48,10.09,1,1,Q4,11,2022
2022-11-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,358,142.0,0.03,137.74,49310.92,46182.0,3128.92,6.35,1,1,Q4,11,2022
2022-11-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,198,138.0,0.04,132.48,26231.04,23562.0,2669.04,10.18,1,1,Q4,11,2022
2022-11-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,821,132.0,0.04,126.72,104037.12,91952.0,12085.12,11.62,5,1,Q4,11,2022
2022-11-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,245,168.0,0.04,161.28,39513.6,35525.0,3988.6,10.09,1,1,Q4,11,2022
2022-11-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,328,142.0,0.03,137.74,45178.72,42312.0,2866.72,6.35,1,1,Q4,11,2022
2022-11-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,194,138.0,0.04,132.48,25701.12,23086.0,2615.12,10.18,1,1,Q4,11,2022
2022-11-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,62,4850.0,0.05,4607.5,285665.0,255440.0,30225.0,10.58,0,1,Q4,11,2022
2022-11-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,52,4850.0,0.05,4607.5,239590.0,214240.0,25350.0,10.58,0,1,Q4,11,2022
2022-11-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,28,4850.0,0.04,4656.0,130368.0,115360.0,15008.0,11.51,0,1,Q4,11,2022
2022-11-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,183,640.0,0.17,531.2,97209.6,96990.0,219.6,0.23,0,1,Q4,11,2022
2022-12-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1765,132.0,0.06,124.08,219001.2,197680.0,21321.2,9.74,9,1,Q4,12,2022
2022-12-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,469,168.0,0.06,157.92,74064.48,68005.0,6059.48,8.18,3,1,Q4,12,2022
2022-12-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,680,142.0,0.05,134.9,91732.0,87720.0,4012.0,4.37,2,1,Q4,12,2022
2022-12-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,334,138.0,0.06,129.72,43326.48,39746.0,3580.48,8.26,1,1,Q4,12,2022
2022-12-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1688,132.0,0.125,115.5,194964.0,189056.0,5908.0,3.03,8,1,Q4,12,2022
2022-12-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,621,168.0,0.125,147.0,91287.0,90045.0,1242.0,1.36,1,1,Q4,12,2022
2022-12-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,888,142.0,0.115,125.67,111594.96,114552.0,-2957.04,-2.65,3,1,Q4,12,2022
2022-12-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,533,138.0,0.125,120.75,64359.75,63427.0,932.75,1.45,3,1,Q4,12,2022
2022-12-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,735,132.0,0.04,126.72,93139.2,82320.0,10819.2,11.62,5,1,Q4,12,2022
2022-12-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,278,168.0,0.04,161.28,44835.84,40310.0,4525.84,10.09,2,1,Q4,12,2022
2022-12-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,326,142.0,0.03,137.74,44903.24,42054.0,2849.24,6.35,2,1,Q4,12,2022
2022-12-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,228,138.0,0.04,132.48,30205.44,27132.0,3073.44,10.18,1,1,Q4,12,2022
2022-12-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,869,132.0,0.04,126.72,110119.68,97328.0,12791.68,11.62,6,1,Q4,12,2022
2022-12-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,251,168.0,0.04,161.28,40481.28,36395.0,4086.28,10.09,1,1,Q4,12,2022
2022-12-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,291,142.0,0.03,137.74,40082.34,37539.0,2543.34,6.35,2,1,Q4,12,2022
2022-12-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,207,138.0,0.04,132.48,27423.36,24633.0,2790.36,10.18,1,1,Q4,12,2022
2022-12-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,61,4850.0,0.05,4607.5,281057.5,251320.0,29737.5,10.58,0,1,Q4,12,2022
2022-12-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,56,4850.0,0.05,4607.5,258020.0,230720.0,27300.0,10.58,0,1,Q4,12,2022
2022-12-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,28,4850.0,0.04,4656.0,130368.0,115360.0,15008.0,11.51,0,1,Q4,12,2022
2022-12-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,178,640.0,0.17,531.2,94553.6,94340.0,213.6,0.23,0,1,Q4,12,2022
2023-01-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1523,137.28,0.06,129.04,196527.92,178251.92,18276.0,9.3,7,1,Q1,1,2023
2023-01-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,535,174.72,0.06,164.24,87868.4,81065.87,6802.53,7.74,1,1,Q1,1,2023
2023-01-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,582,147.68,0.05,140.3,81654.6,78456.51,3198.09,3.92,2,1,Q1,1,2023
2023-01-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,372,143.52,0.06,134.91,50186.52,46260.06,3926.46,7.82,2,1,Q1,1,2023
2023-01-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1814,137.28,0.125,120.12,217897.68,212310.56,5587.12,2.56,5,1,Q1,1,2023
2023-01-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,726,174.72,0.125,152.88,110990.88,110007.15,983.73,0.89,4,1,Q1,1,2023
2023-01-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,940,147.68,0.115,130.7,122858.0,126716.7,-3858.7,-3.14,4,1,Q1,1,2023
2023-01-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,482,143.52,0.125,125.58,60529.56,59939.11,590.45,0.98,3,1,Q1,1,2023
2023-01-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,920,137.28,0.04,131.79,121246.8,107676.8,13570.0,11.19,6,1,Q1,1,2023
2023-01-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,313,174.72,0.04,167.73,52499.49,47427.32,5072.17,9.66,1,1,Q1,1,2023
2023-01-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,367,147.68,0.03,143.25,52572.75,49473.43,3099.32,5.9,2,1,Q1,1,2023
2023-01-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,225,143.52,0.04,137.78,31000.5,27979.87,3020.63,9.74,1,1,Q1,1,2023
2023-01-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,883,137.28,0.04,131.79,116370.57,103346.32,13024.25,11.19,4,1,Q1,1,2023
2023-01-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,236,174.72,0.04,167.73,39584.28,35759.9,3824.38,9.66,1,1,Q1,1,2023
2023-01-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,317,147.68,0.03,143.25,45410.25,42733.18,2677.07,5.9,1,1,Q1,1,2023
2023-01-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,201,143.52,0.04,137.78,27693.78,24995.35,2698.43,9.74,1,1,Q1,1,2023
2023-01-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,76,5044.0,0.05,4791.8,364176.8,327210.4,36966.4,10.15,0,1,Q1,1,2023
2023-01-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,52,5044.0,0.05,4791.8,249173.6,223880.8,25292.8,10.15,0,1,Q1,1,2023
2023-01-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,26,5044.0,0.04,4842.24,125898.24,111940.4,13957.84,11.09,0,1,Q1,1,2023
2023-01-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,161,665.6,0.17,552.45,88944.45,89169.85,-225.4,-0.25,0,1,Q1,1,2023
2023-02-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1201,137.28,0.05,130.42,156634.42,140565.04,16069.38,10.26,6,0,Q1,2,2023
2023-02-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,455,174.72,0.05,165.98,75520.9,68943.87,6577.03,8.71,1,0,Q1,2,2023
2023-02-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,528,147.68,0.05,140.3,74078.4,71177.04,2901.36,3.92,2,0,Q1,2,2023
2023-02-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,300,143.52,0.05,136.34,40902.0,37306.5,3595.5,8.79,1,0,Q1,2,2023
2023-02-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1806,137.28,0.115,121.49,219410.94,211374.24,8036.7,3.66,10,0,Q1,2,2023
2023-02-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,635,174.72,0.115,154.63,98190.05,96218.37,1971.68,2.01,2,0,Q1,2,2023
2023-02-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,729,147.68,0.115,130.7,95280.3,98272.84,-2992.54,-3.14,2,0,Q1,2,2023
2023-02-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,403,143.52,0.115,127.02,51189.06,50115.06,1074.0,2.1,1,0,Q1,2,2023
2023-02-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,713,137.28,0.03,133.16,94943.08,83449.52,11493.56,12.11,2,0,Q1,2,2023
2023-02-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,231,174.72,0.03,169.48,39149.88,35002.27,4147.61,10.59,1,0,Q1,2,2023
2023-02-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,356,147.68,0.03,143.25,50997.0,47990.58,3006.42,5.9,1,0,Q1,2,2023
2023-02-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,183,143.52,0.03,139.21,25475.43,22756.96,2718.47,10.67,1,0,Q1,2,2023
2023-02-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,698,137.28,0.03,133.16,92945.68,81693.92,11251.76,12.11,5,0,Q1,2,2023
2023-02-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,243,174.72,0.03,169.48,41183.64,36820.57,4363.07,10.59,2,0,Q1,2,2023
2023-02-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,286,147.68,0.03,143.25,40969.5,38554.23,2415.27,5.9,2,0,Q1,2,2023
2023-02-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,169,143.52,0.03,139.21,23526.49,21015.99,2510.5,10.67,1,0,Q1,2,2023
2023-02-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,58,5044.0,0.05,4791.8,277924.4,249713.2,28211.2,10.15,0,0,Q1,2,2023
2023-02-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,49,5044.0,0.05,4791.8,234798.2,210964.6,23833.6,10.15,0,0,Q1,2,2023
2023-02-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,24,5044.0,0.04,4842.24,116213.76,103329.6,12884.16,11.09,0,0,Q1,2,2023
2023-02-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,158,665.6,0.17,552.45,87287.1,87508.3,-221.2,-0.25,0,0,Q1,2,2023
2023-03-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1461,137.28,0.05,130.42,190543.62,170995.44,19548.18,10.26,7,0,Q1,3,2023
2023-03-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,468,174.72,0.05,165.98,77678.64,70913.7,6764.94,8.71,2,0,Q1,3,2023
2023-03-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,510,147.68,0.05,140.3,71553.0,68750.55,2802.45,3.92,2,0,Q1,3,2023
2023-03-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,300,143.52,0.05,136.34,40902.0,37306.5,3595.5,8.79,1,0,Q1,3,2023
2023-03-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1718,137.28,0.115,121.49,208719.82,201074.72,7645.1,3.66,4,0,Q1,3,2023
2023-03-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,536,174.72,0.115,154.63,82881.68,81217.4,1664.28,2.01,2,0,Q1,3,2023
2023-03-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,723,147.68,0.115,130.7,94496.1,97464.01,-2967.91,-3.14,2,0,Q1,3,2023
2023-03-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,395,143.52,0.115,127.02,50172.9,49120.22,1052.68,2.1,3,0,Q1,3,2023
2023-03-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,803,137.28,0.03,133.16,106927.48,93983.12,12944.36,12.11,5,0,Q1,3,2023
2023-03-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,264,174.72,0.03,169.48,44742.72,40002.6,4740.12,10.59,1,0,Q1,3,2023
2023-03-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,315,147.68,0.03,143.25,45123.75,42463.57,2660.18,5.9,2,0,Q1,3,2023
2023-03-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,172,143.52,0.03,139.21,23944.12,21389.06,2555.06,10.67,1,0,Q1,3,2023
2023-03-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,681,137.28,0.03,133.16,90681.96,79704.24,10977.72,12.11,2,0,Q1,3,2023
